date,city,group,twin_pair,daily_sales
2025-01-22,Chicago,Test,Chicago / Boston,9393.91
2025-01-23,Chicago,Test,Chicago / Boston,9540.77
2025-01-24,Chicago,Test,Chicago / Boston,9011.08
2025-01-25,Chicago,Test,Chicago / Boston,10464.89
2025-01-26,Chicago,Test,Chicago / Boston,10805.9
2025-01-27,Chicago,Test,Chicago / Boston,9113.31
2025-01-28,Chicago,Test,Chicago / Boston,9302.01
2025-01-29,Chicago,Test,Chicago / Boston,10245.29
2025-01-30,Chicago,Test,Chicago / Boston,9293.82
2025-01-31,Chicago,Test,Chicago / Boston,9281.76
2025-02-01,Chicago,Test,Chicago / Boston,10625.53
2025-02-02,Chicago,Test,Chicago / Boston,11245.81
2025-02-03,Chicago,Test,Chicago / Boston,9463.41
2025-02-04,Chicago,Test,Chicago / Boston,9303.56
2025-02-05,Chicago,Test,Chicago / Boston,10168.52
2025-02-06,Chicago,Test,Chicago / Boston,10247.57
2025-02-07,Chicago,Test,Chicago / Boston,9437.4
2025-02-08,Chicago,Test,Chicago / Boston,10374.34
2025-02-09,Chicago,Test,Chicago / Boston,11620.62
2025-02-10,Chicago,Test,Chicago / Boston,9519.54
2025-02-11,Chicago,Test,Chicago / Boston,10179.22
2025-02-12,Chicago,Test,Chicago / Boston,9060.21
2025-02-13,Chicago,Test,Chicago / Boston,10303.47
2025-02-14,Chicago,Test,Chicago / Boston,10341.22
2025-02-15,Chicago,Test,Chicago / Boston,11748.58
2025-02-16,Chicago,Test,Chicago / Boston,11489.78
2025-02-17,Chicago,Test,Chicago / Boston,9695.65
2025-02-18,Chicago,Test,Chicago / Boston,9968.23
2025-02-19,Chicago,Test,Chicago / Boston,10470.69
2025-02-20,Chicago,Test,Chicago / Boston,10270.51
2025-02-21,Chicago,Test,Chicago / Boston,10515.43
2025-02-22,Chicago,Test,Chicago / Boston,12574.35
2025-02-23,Chicago,Test,Chicago / Boston,11131.86
2025-02-24,Chicago,Test,Chicago / Boston,11082.96
2025-02-25,Chicago,Test,Chicago / Boston,10492.76
2025-02-26,Chicago,Test,Chicago / Boston,10116.92
2025-02-27,Chicago,Test,Chicago / Boston,9981.43
2025-02-28,Chicago,Test,Chicago / Boston,10506.75
2025-03-01,Chicago,Test,Chicago / Boston,12449.54
2025-03-02,Chicago,Test,Chicago / Boston,12055.38
2025-03-03,Chicago,Test,Chicago / Boston,11360.37
2025-03-04,Chicago,Test,Chicago / Boston,10163.15
2025-03-05,Chicago,Test,Chicago / Boston,10814.72
2025-03-06,Chicago,Test,Chicago / Boston,10341.15
2025-03-07,Chicago,Test,Chicago / Boston,11067.41
2025-03-08,Chicago,Test,Chicago / Boston,12764.88
2025-03-09,Chicago,Test,Chicago / Boston,12263.53
2025-03-10,Chicago,Test,Chicago / Boston,9964.49
2025-03-11,Chicago,Test,Chicago / Boston,11189.95
2025-03-12,Chicago,Test,Chicago / Boston,11338.09
2025-03-13,Chicago,Test,Chicago / Boston,11372.83
2025-03-14,Chicago,Test,Chicago / Boston,11770.53
2025-03-15,Chicago,Test,Chicago / Boston,12280.21
2025-03-16,Chicago,Test,Chicago / Boston,13064.38
2025-03-17,Chicago,Test,Chicago / Boston,11898.23
2025-03-18,Chicago,Test,Chicago / Boston,10699.11
2025-03-19,Chicago,Test,Chicago / Boston,11629.14
2025-03-20,Chicago,Test,Chicago / Boston,11331.93
2025-03-21,Chicago,Test,Chicago / Boston,11558.26
2025-03-22,Chicago,Test,Chicago / Boston,13217.34
2025-03-23,Chicago,Test,Chicago / Boston,12915.48
2025-03-24,Chicago,Test,Chicago / Boston,11455.09
2025-03-25,Chicago,Test,Chicago / Boston,11801.97
2025-03-26,Chicago,Test,Chicago / Boston,11379.67
2025-03-27,Chicago,Test,Chicago / Boston,11428.9
2025-03-28,Chicago,Test,Chicago / Boston,12218.84
2025-03-29,Chicago,Test,Chicago / Boston,12929.48
2025-03-30,Chicago,Test,Chicago / Boston,13740.19
2025-03-31,Chicago,Test,Chicago / Boston,12272.89
2025-04-01,Chicago,Test,Chicago / Boston,11401.91
2025-04-02,Chicago,Test,Chicago / Boston,11890.17
2025-04-03,Chicago,Test,Chicago / Boston,12724.14
2025-04-04,Chicago,Test,Chicago / Boston,11858.23
2025-04-05,Chicago,Test,Chicago / Boston,13552.8
2025-04-06,Chicago,Test,Chicago / Boston,13989.27
2025-04-07,Chicago,Test,Chicago / Boston,12741.38
2025-04-08,Chicago,Test,Chicago / Boston,12353.66
2025-04-09,Chicago,Test,Chicago / Boston,12255.09
2025-04-10,Chicago,Test,Chicago / Boston,13149.95
2025-04-11,Chicago,Test,Chicago / Boston,13329.16
2025-04-12,Chicago,Test,Chicago / Boston,14485.96
2025-04-13,Chicago,Test,Chicago / Boston,14156.43
2025-04-14,Chicago,Test,Chicago / Boston,12396.6
2025-04-15,Chicago,Test,Chicago / Boston,12432.48
2025-04-16,Chicago,Test,Chicago / Boston,13045.62
2025-04-17,Chicago,Test,Chicago / Boston,13046.48
2025-04-18,Chicago,Test,Chicago / Boston,13503.69
2025-04-19,Chicago,Test,Chicago / Boston,14662.15
2025-04-20,Chicago,Test,Chicago / Boston,13801.27
2025-04-21,Chicago,Test,Chicago / Boston,13487.63
2025-04-22,Chicago,Test,Chicago / Boston,12669.51
2025-04-23,Chicago,Test,Chicago / Boston,12969.94
2025-04-24,Chicago,Test,Chicago / Boston,13278.43
2025-04-25,Chicago,Test,Chicago / Boston,14053.26
2025-04-26,Chicago,Test,Chicago / Boston,15992.59
2025-04-27,Chicago,Test,Chicago / Boston,14982.17
2025-04-28,Chicago,Test,Chicago / Boston,13260.9
2025-04-29,Chicago,Test,Chicago / Boston,13602.4
2025-04-30,Chicago,Test,Chicago / Boston,13790.35
2025-05-01,Chicago,Test,Chicago / Boston,13322.03
2025-05-02,Chicago,Test,Chicago / Boston,14249.41
2025-05-03,Chicago,Test,Chicago / Boston,15060.29
2025-05-04,Chicago,Test,Chicago / Boston,15210.48
2025-05-05,Chicago,Test,Chicago / Boston,13888.39
2025-05-06,Chicago,Test,Chicago / Boston,13822.54
2025-05-07,Chicago,Test,Chicago / Boston,14034.1
2025-05-08,Chicago,Test,Chicago / Boston,13458.25
2025-05-09,Chicago,Test,Chicago / Boston,13518.25
2025-05-10,Chicago,Test,Chicago / Boston,14755.37
2025-05-11,Chicago,Test,Chicago / Boston,15436.19
2025-05-12,Chicago,Test,Chicago / Boston,14182.36
2025-05-13,Chicago,Test,Chicago / Boston,14080.53
2025-05-14,Chicago,Test,Chicago / Boston,14624.05
2025-05-15,Chicago,Test,Chicago / Boston,13950.34
2025-05-16,Chicago,Test,Chicago / Boston,14264.92
2025-05-17,Chicago,Test,Chicago / Boston,14986.3
2025-05-18,Chicago,Test,Chicago / Boston,15312.4
2025-05-19,Chicago,Test,Chicago / Boston,14366.69
2025-05-20,Chicago,Test,Chicago / Boston,14460.16
2025-05-21,Chicago,Test,Chicago / Boston,14008.43
2025-05-22,Chicago,Test,Chicago / Boston,14129.57
2025-05-23,Chicago,Test,Chicago / Boston,13549.26
2025-05-24,Chicago,Test,Chicago / Boston,15493.3
2025-05-25,Chicago,Test,Chicago / Boston,16043.08
2025-05-26,Chicago,Test,Chicago / Boston,15605.92
2025-05-27,Chicago,Test,Chicago / Boston,14499.19
2025-05-28,Chicago,Test,Chicago / Boston,14333.74
2025-05-29,Chicago,Test,Chicago / Boston,14339.07
2025-05-30,Chicago,Test,Chicago / Boston,14081.37
2025-05-31,Chicago,Test,Chicago / Boston,16104.16
2025-06-01,Chicago,Test,Chicago / Boston,16008.74
2025-06-02,Chicago,Test,Chicago / Boston,14629.18
2025-06-03,Chicago,Test,Chicago / Boston,14221.53
2025-06-04,Chicago,Test,Chicago / Boston,13557.31
2025-06-05,Chicago,Test,Chicago / Boston,14941.08
2025-06-06,Chicago,Test,Chicago / Boston,14297.04
2025-06-07,Chicago,Test,Chicago / Boston,15582.98
2025-06-08,Chicago,Test,Chicago / Boston,16253.1
2025-06-09,Chicago,Test,Chicago / Boston,14382.99
2025-06-10,Chicago,Test,Chicago / Boston,15007.91
2025-06-11,Chicago,Test,Chicago / Boston,14836.28
2025-06-12,Chicago,Test,Chicago / Boston,14877.94
2025-06-13,Chicago,Test,Chicago / Boston,14030.13
2025-06-14,Chicago,Test,Chicago / Boston,16555.14
2025-06-15,Chicago,Test,Chicago / Boston,16167.43
2025-06-16,Chicago,Test,Chicago / Boston,14483.48
2025-06-17,Chicago,Test,Chicago / Boston,14708.97
2025-06-18,Chicago,Test,Chicago / Boston,13912.18
2025-06-19,Chicago,Test,Chicago / Boston,14838.58
2025-06-20,Chicago,Test,Chicago / Boston,14242.64
2025-06-21,Chicago,Test,Chicago / Boston,15544.18
2025-06-22,Chicago,Test,Chicago / Boston,15479.52
2025-06-23,Chicago,Test,Chicago / Boston,15162.14
2025-06-24,Chicago,Test,Chicago / Boston,14435.71
2025-06-25,Chicago,Test,Chicago / Boston,15348.65
2025-06-26,Chicago,Test,Chicago / Boston,14483.22
2025-06-27,Chicago,Test,Chicago / Boston,13994.23
2025-06-28,Chicago,Test,Chicago / Boston,15674.73
2025-06-29,Chicago,Test,Chicago / Boston,16664.37
2025-06-30,Chicago,Test,Chicago / Boston,14650.8
2025-07-01,Chicago,Test,Chicago / Boston,14486.24
2025-07-02,Chicago,Test,Chicago / Boston,14783.28
2025-07-03,Chicago,Test,Chicago / Boston,14925.67
2025-07-04,Chicago,Test,Chicago / Boston,16502.39
2025-07-05,Chicago,Test,Chicago / Boston,16748.92
2025-07-06,Chicago,Test,Chicago / Boston,15986.23
2025-07-07,Chicago,Test,Chicago / Boston,14146.48
2025-07-08,Chicago,Test,Chicago / Boston,14525.18
2025-07-09,Chicago,Test,Chicago / Boston,14802.89
2025-07-10,Chicago,Test,Chicago / Boston,14282.85
2025-07-11,Chicago,Test,Chicago / Boston,14279.01
2025-07-12,Chicago,Test,Chicago / Boston,16248.13
2025-07-13,Chicago,Test,Chicago / Boston,16075.36
2025-07-14,Chicago,Test,Chicago / Boston,14670.98
2025-07-15,Chicago,Test,Chicago / Boston,14329.38
2025-07-16,Chicago,Test,Chicago / Boston,14541.29
2025-07-17,Chicago,Test,Chicago / Boston,14239.34
2025-07-18,Chicago,Test,Chicago / Boston,14990.22
2025-07-19,Chicago,Test,Chicago / Boston,16469.33
2025-07-20,Chicago,Test,Chicago / Boston,15246.7
2025-07-21,Chicago,Test,Chicago / Boston,14188.65
2025-07-22,Chicago,Test,Chicago / Boston,13936.83
2025-07-23,Chicago,Test,Chicago / Boston,14278.09
2025-07-24,Chicago,Test,Chicago / Boston,14501.18
2025-07-25,Chicago,Test,Chicago / Boston,13911.9
2025-07-26,Chicago,Test,Chicago / Boston,15547.51
2025-07-27,Chicago,Test,Chicago / Boston,15496.39
2025-07-28,Chicago,Test,Chicago / Boston,14557.89
2025-07-29,Chicago,Test,Chicago / Boston,14482.18
2025-07-30,Chicago,Test,Chicago / Boston,14131.59
2025-07-31,Chicago,Test,Chicago / Boston,14490.1
2025-08-01,Chicago,Test,Chicago / Boston,14166.79
2025-08-02,Chicago,Test,Chicago / Boston,15692.34
2025-08-03,Chicago,Test,Chicago / Boston,16488.79
2025-08-04,Chicago,Test,Chicago / Boston,14897.92
2025-08-05,Chicago,Test,Chicago / Boston,13767.58
2025-08-06,Chicago,Test,Chicago / Boston,14639.86
2025-08-07,Chicago,Test,Chicago / Boston,14609.64
2025-08-08,Chicago,Test,Chicago / Boston,13763.58
2025-08-09,Chicago,Test,Chicago / Boston,15996.26
2025-08-10,Chicago,Test,Chicago / Boston,16274.36
2025-08-11,Chicago,Test,Chicago / Boston,13702.56
2025-08-12,Chicago,Test,Chicago / Boston,13763.83
2025-08-13,Chicago,Test,Chicago / Boston,14551.32
2025-08-14,Chicago,Test,Chicago / Boston,14212.21
2025-08-15,Chicago,Test,Chicago / Boston,14303.67
2025-08-16,Chicago,Test,Chicago / Boston,15618.56
2025-08-17,Chicago,Test,Chicago / Boston,15612.67
2025-08-18,Chicago,Test,Chicago / Boston,13434.13
2025-08-19,Chicago,Test,Chicago / Boston,14403.42
2025-08-20,Chicago,Test,Chicago / Boston,14426.71
2025-08-21,Chicago,Test,Chicago / Boston,13810.71
2025-08-22,Chicago,Test,Chicago / Boston,13860.02
2025-08-23,Chicago,Test,Chicago / Boston,14636.11
2025-08-24,Chicago,Test,Chicago / Boston,15465.73
2025-08-25,Chicago,Test,Chicago / Boston,14030.26
2025-08-26,Chicago,Test,Chicago / Boston,13733.83
2025-08-27,Chicago,Test,Chicago / Boston,14201.85
2025-08-28,Chicago,Test,Chicago / Boston,13558.69
2025-08-29,Chicago,Test,Chicago / Boston,13905.25
2025-08-30,Chicago,Test,Chicago / Boston,14638.71
2025-08-31,Chicago,Test,Chicago / Boston,15025.69
2025-09-01,Chicago,Test,Chicago / Boston,14600.73
2025-09-02,Chicago,Test,Chicago / Boston,13636.74
2025-09-03,Chicago,Test,Chicago / Boston,13354.85
2025-09-04,Chicago,Test,Chicago / Boston,13422.58
2025-09-05,Chicago,Test,Chicago / Boston,13792.29
2025-09-06,Chicago,Test,Chicago / Boston,14659.29
2025-09-07,Chicago,Test,Chicago / Boston,14135.19
2025-09-08,Chicago,Test,Chicago / Boston,14081.84
2025-09-09,Chicago,Test,Chicago / Boston,13894.15
2025-09-10,Chicago,Test,Chicago / Boston,12737.99
2025-09-11,Chicago,Test,Chicago / Boston,13537.1
2025-09-12,Chicago,Test,Chicago / Boston,13002.75
2025-09-13,Chicago,Test,Chicago / Boston,14721.15
2025-09-14,Chicago,Test,Chicago / Boston,14700.46
2025-09-15,Chicago,Test,Chicago / Boston,13014.78
2025-09-16,Chicago,Test,Chicago / Boston,12750.33
2025-09-17,Chicago,Test,Chicago / Boston,12755.73
2025-09-18,Chicago,Test,Chicago / Boston,12627.16
2025-09-19,Chicago,Test,Chicago / Boston,12628.79
2025-09-20,Chicago,Test,Chicago / Boston,14346.13
2025-09-21,Chicago,Test,Chicago / Boston,14039.92
2025-09-22,Chicago,Test,Chicago / Boston,13163.21
2025-09-23,Chicago,Test,Chicago / Boston,13467.63
2025-09-24,Chicago,Test,Chicago / Boston,12565.65
2025-09-25,Chicago,Test,Chicago / Boston,12876.16
2025-09-26,Chicago,Test,Chicago / Boston,12951.89
2025-09-27,Chicago,Test,Chicago / Boston,14336.75
2025-09-28,Chicago,Test,Chicago / Boston,14136.98
2025-09-29,Chicago,Test,Chicago / Boston,12953.69
2025-09-30,Chicago,Test,Chicago / Boston,12811.1
2025-10-01,Chicago,Test,Chicago / Boston,12055.67
2025-10-02,Chicago,Test,Chicago / Boston,12907.6
2025-10-03,Chicago,Test,Chicago / Boston,12882.43
2025-10-04,Chicago,Test,Chicago / Boston,13586.57
2025-10-05,Chicago,Test,Chicago / Boston,13890.64
2025-10-06,Chicago,Test,Chicago / Boston,12699.44
2025-10-07,Chicago,Test,Chicago / Boston,12292.48
2025-10-08,Chicago,Test,Chicago / Boston,12799.19
2025-10-09,Chicago,Test,Chicago / Boston,13309.75
2025-10-10,Chicago,Test,Chicago / Boston,11955.42
2025-10-11,Chicago,Test,Chicago / Boston,13104.35
2025-10-12,Chicago,Test,Chicago / Boston,13781.1
2025-10-13,Chicago,Test,Chicago / Boston,12495.94
2025-10-14,Chicago,Test,Chicago / Boston,12065.58
2025-10-15,Chicago,Test,Chicago / Boston,12742.87
2025-10-16,Chicago,Test,Chicago / Boston,11540.54
2025-10-17,Chicago,Test,Chicago / Boston,12364.35
2025-10-18,Chicago,Test,Chicago / Boston,13219.76
2025-10-19,Chicago,Test,Chicago / Boston,14167.58
2025-10-20,Chicago,Test,Chicago / Boston,12823.88
2025-10-21,Chicago,Test,Chicago / Boston,11636.95
2025-10-22,Chicago,Test,Chicago / Boston,11700.43
2025-10-23,Chicago,Test,Chicago / Boston,12264.95
2025-10-24,Chicago,Test,Chicago / Boston,11714.39
2025-10-25,Chicago,Test,Chicago / Boston,13261.37
2025-10-26,Chicago,Test,Chicago / Boston,13264.98
2025-10-27,Chicago,Test,Chicago / Boston,10992.34
2025-10-28,Chicago,Test,Chicago / Boston,11767.51
2025-10-29,Chicago,Test,Chicago / Boston,11458.78
2025-10-30,Chicago,Test,Chicago / Boston,11516.96
2025-10-31,Chicago,Test,Chicago / Boston,12306.45
2025-11-01,Chicago,Test,Chicago / Boston,12578.91
2025-11-02,Chicago,Test,Chicago / Boston,13425.19
2025-11-03,Chicago,Test,Chicago / Boston,11513.96
2025-11-04,Chicago,Test,Chicago / Boston,11491.6
2025-11-05,Chicago,Test,Chicago / Boston,11919.53
2025-11-06,Chicago,Test,Chicago / Boston,11709.38
2025-11-07,Chicago,Test,Chicago / Boston,11785.72
2025-11-08,Chicago,Test,Chicago / Boston,13362.74
2025-11-09,Chicago,Test,Chicago / Boston,12797.52
2025-11-10,Chicago,Test,Chicago / Boston,11230.64
2025-11-11,Chicago,Test,Chicago / Boston,11013.68
2025-11-12,Chicago,Test,Chicago / Boston,11104.99
2025-11-13,Chicago,Test,Chicago / Boston,12673.07
2025-11-14,Chicago,Test,Chicago / Boston,11940.57
2025-11-15,Chicago,Test,Chicago / Boston,12264.3
2025-11-16,Chicago,Test,Chicago / Boston,12260.85
2025-11-17,Chicago,Test,Chicago / Boston,11573.79
2025-11-18,Chicago,Test,Chicago / Boston,11586.98
2025-11-19,Chicago,Test,Chicago / Boston,11573.99
2025-11-20,Chicago,Test,Chicago / Boston,11223.32
2025-11-21,Chicago,Test,Chicago / Boston,11265.28
2025-11-22,Chicago,Test,Chicago / Boston,12873.87
2025-11-23,Chicago,Test,Chicago / Boston,12761.06
2025-11-24,Chicago,Test,Chicago / Boston,10352.34
2025-11-25,Chicago,Test,Chicago / Boston,11178.03
2025-11-26,Chicago,Test,Chicago / Boston,10907.71
2025-11-27,Chicago,Test,Chicago / Boston,14630.29
2025-11-28,Chicago,Test,Chicago / Boston,17452.57
2025-11-29,Chicago,Test,Chicago / Boston,12825.83
2025-11-30,Chicago,Test,Chicago / Boston,12533.19
2025-12-01,Chicago,Test,Chicago / Boston,11930.37
2025-12-02,Chicago,Test,Chicago / Boston,12054.97
2025-12-03,Chicago,Test,Chicago / Boston,12338.37
2025-12-04,Chicago,Test,Chicago / Boston,12727.19
2025-12-05,Chicago,Test,Chicago / Boston,13647.13
2025-12-06,Chicago,Test,Chicago / Boston,14050.16
2025-12-07,Chicago,Test,Chicago / Boston,15036.5
2025-12-08,Chicago,Test,Chicago / Boston,13017.35
2025-12-09,Chicago,Test,Chicago / Boston,13639.29
2025-12-10,Chicago,Test,Chicago / Boston,13020.38
2025-12-11,Chicago,Test,Chicago / Boston,13231.88
2025-12-12,Chicago,Test,Chicago / Boston,13284.89
2025-12-13,Chicago,Test,Chicago / Boston,15251.03
2025-12-14,Chicago,Test,Chicago / Boston,15230.0
2025-12-15,Chicago,Test,Chicago / Boston,12894.82
2025-12-16,Chicago,Test,Chicago / Boston,13445.57
2025-12-17,Chicago,Test,Chicago / Boston,13129.67
2025-12-18,Chicago,Test,Chicago / Boston,12905.02
2025-12-19,Chicago,Test,Chicago / Boston,13349.05
2025-12-20,Chicago,Test,Chicago / Boston,14747.96
2025-12-21,Chicago,Test,Chicago / Boston,15904.78
2025-12-22,Chicago,Test,Chicago / Boston,13646.14
2025-12-23,Chicago,Test,Chicago / Boston,12895.16
2025-12-24,Chicago,Test,Chicago / Boston,15996.71
2025-12-25,Chicago,Test,Chicago / Boston,15573.78
2025-12-26,Chicago,Test,Chicago / Boston,14383.52
2025-12-27,Chicago,Test,Chicago / Boston,14282.55
2025-12-28,Chicago,Test,Chicago / Boston,14172.09
2025-12-29,Chicago,Test,Chicago / Boston,14331.17
2025-12-30,Chicago,Test,Chicago / Boston,13723.4
2025-12-31,Chicago,Test,Chicago / Boston,14310.18
2025-01-01,Boston,Control,Chicago / Boston,9427.71
2025-01-02,Boston,Control,Chicago / Boston,7562.64
2025-01-03,Boston,Control,Chicago / Boston,8688.26
2025-01-04,Boston,Control,Chicago / Boston,10272.41
2025-01-05,Boston,Control,Chicago / Boston,10541.48
2025-01-06,Boston,Control,Chicago / Boston,8316.7
2025-01-07,Boston,Control,Chicago / Boston,8798.45
2025-01-08,Boston,Control,Chicago / Boston,8394.39
2025-01-09,Boston,Control,Chicago / Boston,8911.61
2025-01-10,Boston,Control,Chicago / Boston,8450.25
2025-01-11,Boston,Control,Chicago / Boston,10107.5
2025-01-12,Boston,Control,Chicago / Boston,9883.93
2025-01-13,Boston,Control,Chicago / Boston,9169.57
2025-01-14,Boston,Control,Chicago / Boston,9281.22
2025-01-15,Boston,Control,Chicago / Boston,8847.35
2025-01-16,Boston,Control,Chicago / Boston,8987.8
2025-01-17,Boston,Control,Chicago / Boston,8389.83
2025-01-18,Boston,Control,Chicago / Boston,10329.5
2025-01-19,Boston,Control,Chicago / Boston,10462.02
2025-01-20,Boston,Control,Chicago / Boston,10182.2
2025-01-21,Boston,Control,Chicago / Boston,8643.41
2025-01-22,Boston,Control,Chicago / Boston,9754.97
2025-01-23,Boston,Control,Chicago / Boston,9588.87
2025-01-24,Boston,Control,Chicago / Boston,9318.82
2025-01-25,Boston,Control,Chicago / Boston,11400.93
2025-01-26,Boston,Control,Chicago / Boston,10850.52
2025-01-27,Boston,Control,Chicago / Boston,9460.18
2025-01-28,Boston,Control,Chicago / Boston,9307.48
2025-01-29,Boston,Control,Chicago / Boston,9877.3
2025-01-30,Boston,Control,Chicago / Boston,9858.08
2025-01-31,Boston,Control,Chicago / Boston,9169.48
2025-02-01,Boston,Control,Chicago / Boston,10343.42
2025-02-02,Boston,Control,Chicago / Boston,10848.0
2025-02-03,Boston,Control,Chicago / Boston,9203.51
2025-02-04,Boston,Control,Chicago / Boston,9549.62
2025-02-05,Boston,Control,Chicago / Boston,10133.3
2025-02-06,Boston,Control,Chicago / Boston,9459.27
2025-02-07,Boston,Control,Chicago / Boston,9671.59
2025-02-08,Boston,Control,Chicago / Boston,11182.66
2025-02-09,Boston,Control,Chicago / Boston,11553.8
2025-02-10,Boston,Control,Chicago / Boston,8863.39
2025-02-11,Boston,Control,Chicago / Boston,9592.34
2025-02-12,Boston,Control,Chicago / Boston,9976.4
2025-02-13,Boston,Control,Chicago / Boston,10432.61
2025-02-14,Boston,Control,Chicago / Boston,10643.32
2025-02-15,Boston,Control,Chicago / Boston,10653.5
2025-02-16,Boston,Control,Chicago / Boston,11744.07
2025-02-17,Boston,Control,Chicago / Boston,9829.45
2025-02-18,Boston,Control,Chicago / Boston,9639.53
2025-02-19,Boston,Control,Chicago / Boston,9920.21
2025-02-20,Boston,Control,Chicago / Boston,10148.54
2025-02-21,Boston,Control,Chicago / Boston,10015.99
2025-02-22,Boston,Control,Chicago / Boston,10817.91
2025-02-23,Boston,Control,Chicago / Boston,12165.61
2025-02-24,Boston,Control,Chicago / Boston,10939.18
2025-02-25,Boston,Control,Chicago / Boston,10722.57
2025-02-26,Boston,Control,Chicago / Boston,10016.58
2025-02-27,Boston,Control,Chicago / Boston,10455.53
2025-02-28,Boston,Control,Chicago / Boston,10583.44
2025-03-01,Boston,Control,Chicago / Boston,12313.94
2025-03-02,Boston,Control,Chicago / Boston,12389.66
2025-03-03,Boston,Control,Chicago / Boston,10417.34
2025-03-04,Boston,Control,Chicago / Boston,10807.08
2025-03-05,Boston,Control,Chicago / Boston,11011.86
2025-03-06,Boston,Control,Chicago / Boston,11478.6
2025-03-07,Boston,Control,Chicago / Boston,11210.58
2025-03-08,Boston,Control,Chicago / Boston,12723.79
2025-03-09,Boston,Control,Chicago / Boston,12475.46
2025-03-10,Boston,Control,Chicago / Boston,11650.65
2025-03-11,Boston,Control,Chicago / Boston,11278.5
2025-03-12,Boston,Control,Chicago / Boston,10793.0
2025-03-13,Boston,Control,Chicago / Boston,11792.45
2025-03-14,Boston,Control,Chicago / Boston,11544.62
2025-03-15,Boston,Control,Chicago / Boston,12543.98
2025-03-16,Boston,Control,Chicago / Boston,12577.3
2025-03-17,Boston,Control,Chicago / Boston,11521.94
2025-03-18,Boston,Control,Chicago / Boston,11640.65
2025-03-19,Boston,Control,Chicago / Boston,11577.75
2025-03-20,Boston,Control,Chicago / Boston,11674.44
2025-03-21,Boston,Control,Chicago / Boston,12306.48
2025-03-22,Boston,Control,Chicago / Boston,13521.36
2025-03-23,Boston,Control,Chicago / Boston,13200.18
2025-03-24,Boston,Control,Chicago / Boston,12134.24
2025-03-25,Boston,Control,Chicago / Boston,11353.97
2025-03-26,Boston,Control,Chicago / Boston,12003.44
2025-03-27,Boston,Control,Chicago / Boston,12644.85
2025-03-28,Boston,Control,Chicago / Boston,11841.92
2025-03-29,Boston,Control,Chicago / Boston,13055.96
2025-03-30,Boston,Control,Chicago / Boston,13186.46
2025-03-31,Boston,Control,Chicago / Boston,11620.96
